listing_id,locality_id,size_sq_ft,property_type,bedrooms,price,company_name,closest_metro_km,airport_dist_km,aiims_dist_km,ndrlw_dist_km,locality_name,locality_group,is_sparse,log_price,predicted_price,actual_price,pct_deviation,was_test_set,fairness_label
19,740,1200,Independent Floor,1,6500,Room Soom,0.3650668546879474,21.897260094900133,10.15068479856477,8.56015337998833,mayur vihar phase 1,Delhi East,0,8.779557455883728,10068.870105549739,6500,-35.44459376412708,False,Significantly underpriced
20,343,800,Independent House,2,22000,Nestaway Technologies Pvt Ltd,0.559762639285332,22.31753827901802,10.957163694129644,7.85749453551568,Mandawali,Delhi East,0,9.998797732340453,15450.903533306675,22000,42.38649508474241,False,Significantly overpriced
21,357,1700,Apartment,3,31000,Guru Ji Associates,1.1125070559387191,21.644914032622808,10.116109950651614,7.761254360344157,Mayur Vihar II,Delhi East,0,10.341742483467284,31241.167593161223,31000,-0.7719544810291112,True,Fair
22,22,1350,Independent Floor,3,45000,Delli Property,0.472294262971019,24.221576400816303,13.52813540583714,8.440987008494771,AGCR Enclave,Delhi East,0,10.714417768752456,36035.04222249201,45000,24.878443938418158,True,Somewhat overpriced
23,622,900,Independent Floor,2,16000,CK Home Solutions,1.2270524634501128,24.451706588231048,16.13515780884695,8.267399615805207,Shahdara,Delhi East,0,9.680344001221918,14832.775807387061,16000,7.869222913971603,False,Fair
24,398,600,Independent House,2,10000,Golden Properties,0.5927038519384734,22.039943311591408,10.010197532876582,9.93472595005281,New Ashok Nagar,Delhi East,0,9.210340371976184,11662.148471174869,10000,-14.252506519559176,False,Somewhat underpriced
25,309,1150,Independent Floor,1,30000,Shivam Real Estate,0.3943769761068668,22.780771018685627,12.082214644980985,7.181979869863604,Krishna Nagar,Delhi East,0,10.308952660644293,21154.487766345388,30000,41.81388049360813,False,Significantly overpriced
26,398,600,Independent Floor,2,12000,Welcome Properties,0.6324197292875421,22.03529162776654,10.01266666613211,9.882894689073009,New Ashok Nagar,Delhi East,0,9.392661928770137,11840.54412025468,12000,1.3466938522913878,False,Fair
27,673,1800,Independent Floor,2,32000,Aashiyana Real Estate,0.5322105194913292,22.028236664982533,11.388316522015744,6.482810205175889,Swasthya Vihar,Delhi East,0,10.373491181781864,36241.32688584248,32000,-11.703012141918387,False,Fair
28,740,430,Apartment,1,15500,Shivam Properties,0.0743256839612243,20.774916707057372,9.002173536077555,7.920125045683994,mayur vihar phase 1,Delhi East,0,9.648595302907339,10479.916436226573,15500,47.90194267599496,True,Significantly overpriced
29,740,350,Independent Floor,1,6000,Akash Properties,0.3324253160127491,20.839991286263142,9.153696494762237,7.676525728736619,mayur vihar phase 1,Delhi East,0,8.699514748210191,7437.035801744011,6000,-19.322695762833643,False,Somewhat underpriced
30,309,1000,Independent Floor,3,14000,BK Associates,0.678887667356849,22.716725280719466,12.12226224027375,7.011313325783733,Krishna Nagar,Delhi East,0,9.546812608597396,19865.302162413613,14000,-29.52536092559986,False,Significantly underpriced
31,398,300,Independent Floor,1,6500,Shree Properties,0.5353413575261438,22.003396329276963,9.96910694817622,9.941832191079138,New Ashok Nagar,Delhi East,0,8.779557455883728,6739.975451225823,6500,-3.5604796035596546,False,Fair
32,357,1200,Apartment,2,32000,Rupak Properties Stock,0.3956064737723261,23.21723650017173,11.498610675052475,9.433173126584888,Mayur Vihar II,Delhi East,0,10.373491181781864,22182.144159108302,32000,44.26017507807218,True,Significantly overpriced
33,740,450,Independent Floor,1,12350,Prince Associates,0.7827237971025872,21.0098811210013,9.419603922113575,7.5025509376833535,mayur vihar phase 1,Delhi East,0,9.421411342056123,9277.359071567065,12350,33.119780152197194,False,Significantly overpriced
34,309,1200,Independent Floor,3,28000,Arora Properties,0.4204412288993334,22.7688602462537,12.080622395682886,7.15991061910355,Krishna Nagar,Delhi East,0,10.239959789157341,30655.507721019396,28000,-8.662416376156145,False,Fair
35,673,900,Independent Floor,3,15000,Dream Homez,0.6381800465176604,21.84858346927078,11.255480561213322,6.279970208879071,Swasthya Vihar,Delhi East,0,9.615805480084347,17802.76593350323,15000,-15.743429666896153,False,Somewhat underpriced
36,466,1800,Independent Floor,2,40000,Shivam Real Estate,0.8119874260219068,21.59978617149585,10.55922722041471,6.722242989167891,Preet Vihar,Delhi East,0,10.596634733096073,36641.838435765334,40000,9.164828260791726,False,Fair
37,309,500,Independent Floor,1,15000,Aashiyana Real Estate,0.3796945843630725,22.78700853437046,12.08261464263787,7.194076066808276,Krishna Nagar,Delhi East,0,9.615805480084347,11792.124973062384,15000,27.203536548888348,False,Significantly overpriced
38,353,1000,Apartment,2,20000,Rupak Properties Stock,0.4409156178256923,21.421616800051098,9.446526941694444,9.187578875399875,Mayur Vihar,Delhi East,0,9.903487552536127,21151.77167301563,20000,-5.445272816011928,False,Fair
39,353,320,Apartment,1,9500,Shivam Properties,0.4202831847639394,21.74524426261565,10.02570884581533,8.368719366865735,Mayur Vihar,Delhi East,0,9.159047077588632,8513.353344211333,9500,11.589400978634803,False,Fair
40,398,650,Apartment,2,15000,Golden Properties,0.376249597667504,21.899972789134345,9.853094435250208,9.96529042894905,New Ashok Nagar,Delhi East,0,9.615805480084347,12189.190162501074,15000,23.059857135924624,True,Somewhat overpriced
41,466,1300,Independent Floor,2,30000,BK Associates,0.3518225582087526,22.40487781991718,11.54192908072362,7.077279523833452,Preet Vihar,Delhi East,0,10.308952660644293,20176.185406438275,30000,48.690148289512244,True,Significantly overpriced
42,683,650,Independent House,2,12300,Prince Associates,0.6737564973658646,21.620855432325836,9.666051463413456,9.2108629555765,Trilokpuri,Delhi East,0,9.417354541360508,12480.042409965901,12300,-1.4426426133145902,False,Fair
43,398,500,Independent Floor,1,8000,Welcome Properties,0.6554646810569862,22.0483660878373,10.027755406722596,9.87841731779822,New Ashok Nagar,Delhi East,0,8.987196820661973,9693.919977629936,8000,-17.474045396897136,True,Somewhat underpriced
44,353,500,Apartment,1,17500,Akash Properties,0.5419934057027894,21.231230101890333,9.524908710930692,7.985732975384362,Mayur Vihar,Delhi East,0,9.769956159911606,11074.323234891232,17500,58.02320041430396,False,Significantly overpriced
45,466,1000,Independent Floor,2,12000,Arora Properties,0.1430641298417242,22.592135955156547,11.74950408122376,7.203234864135491,Preet Vihar,Delhi East,0,9.392661928770137,15459.980129661264,12000,-22.380236589198475,False,Somewhat underpriced
